 0.000000 2.000000 2.000000
 1.000000 1.802969 -0.197031
 2.000000 0.507040 -1.295929
 3.000000 -0.551049 -1.058089
 4.000000 -0.780276 -0.229227
 5.000000 -0.395285 0.384991
 6.000000 0.079951 0.475236
 7.000000 0.293100 0.213149
 8.000000 0.219520 -0.073580
 9.000000 0.034006 -0.185514
 10.000000 -0.092090 -0.126096
