 0.000000 2.000000 0.236842
 1.000000 2.236842 -1.112304
 2.000000 1.124538 -1.407113
 3.000000 -0.282574 -0.807816
 4.000000 -1.090390 0.065455
 5.000000 -1.024936 0.629465
 6.000000 -0.395471 0.658935
 7.000000 0.263464 0.303520
 8.000000 0.566984 -0.114278
 9.000000 0.452706 -0.336813
 10.000000 0.115893 -0.298008
